products,reactants,predictions
CN(C(=O)Oc1ccc(S(=O)(=O)NCCC2CCCCC2)cc1)c1ccccc1,CN(C(=O)Cl)c1ccccc1.O=S(=O)(NCCC1CCCCC1)c1ccc(O)cc1,"CN(C(=O)Cl)c1ccccc1.O=S(=O)(NCCC1CCCCC1)c1ccc(O)cc1,CNc1ccccc1.O=C(Cl)Oc1ccc(S(=O)(=O)NCCC2CCCCC2)cc1,CN(C(=O)Br)c1ccccc1.O=S(=O)(NCCC1CCCCC1)c1ccc(O)cc1,CN(C(=O)O)c1ccccc1.O=S(=O)(NCCC1CCCCC1)c1ccc(O)cc1,CN(C(=O)Cl)c1ccccc1.O=S(=O)(NCCC1CCCCC1)c1ccc([O-])cc1,CN(C(=O)Cl)c1ccccc1.O=S(=O)(NCCc1ccccc1)c1ccc(O)cc1,CN(C(=O)Cl)c1ccccc1.O=S(=O)(NCCC1CCCCC1)c1ccc(Br)cc1,CN(C(=O)Cl)c1ccccc1.O=S(=O)(NCCC1CCCCC1)c1ccc(O)cc1,,CN(C(=O)F)c1ccccc1.O=S(=O)(NCCC1CCCCC1)c1ccc(O)cc1"
CCOc1c(C(F)(F)F)cc([N+](=O)[O-])c(Nc2ncc(C(F)(F)F)cc2Cl)c1[N+](=O)[O-],CCO.O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Nc1ncc(C(F)(F)F)cc1Cl,"CCO.O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Nc1ncc(C(F)(F)F)cc1Cl,CCO.O=[N+]([O-])c1cc(C(F)(F)F)c(O)c([N+](=O)[O-])c1Nc1ncc(C(F)(F)F)cc1Cl,CCO.O=[N+]([O-])c1cc(C(F)(F)F)c(F)c([N+](=O)[O-])c1Nc1ncc(C(F)(F)F)cc1Cl,CC[O-].O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Nc1ncc(C(F)(F)F)cc1Cl,CCI.O=[N+]([O-])c1cc(C(F)(F)F)c(O)c([N+](=O)[O-])c1Nc1ncc(C(F)(F)F)cc1Cl,CC[O-].O=[N+]([O-])c1cc(C(F)(F)F)c(F)c([N+](=O)[O-])c1Nc1ncc(C(F)(F)F)cc1Cl,,CCOc1c(C(F)(F)F)cc([N+](=O)[O-])c(F)c1[N+](=O)[O-].Nc1ncc(C(F)(F)F)cc1Cl,CCO.O=[N+]([O-])c1cc(C(F)(F)F)c(Nc2ncc(C(F)(F)F)cc2Cl)c([N+](=O)[O-])c1F,CCO.O=[N+]([O-])c1cc(C(F)(F)F)c(Nc2ncc(C(F)(F)F)cc2Cl)c([N+](=O)[O-])c1Cl"
CNC(=O)c1cc(Oc2ccc(N)c(F)c2)ccn1,CNC(=O)c1cc(Cl)ccn1.Nc1ccc(O)cc1F,"CNC(=O)c1cc(Cl)ccn1.Nc1ccc(O)cc1F,CNC(=O)c1cc(Cl)ccn1.[NH4+],,NC(=O)c1cc(Cl)ccn1.Nc1ccc(O)cc1F,CNC(=O)c1cc(Cl)ccn1.Nc1ccc(S)cc1F,CNC(=O)c1cc(Cl)ccn1.Cc1cc(O)ccc1N,CCC(=O)Nc1cc(Cl)ccn1.Nc1ccc(O)cc1F,,CNC(=O)c1cc(Cl)ccn1.Nc1ccc([O-])cc1F,CNC(=O)c1cc(CCl)ccn1.Nc1ccc(O)cc1F"
O=C(c1ccccc1)c1cnc2c(C(F)(F)F)cccc2c1-c1cccc(OCC2CCCCC2)c1,BrCC1CCCCC1.O=C(c1ccccc1)c1cnc2c(C(F)(F)F)cccc2c1-c1cccc(O)c1,"BrCC1CCCCC1.O=C(c1ccccc1)c1cnc2c(C(F)(F)F)cccc2c1-c1cccc(O)c1,O=C(c1ccccc1)c1cnc2c(C(F)(F)F)cccc2c1-c1cccc(O)c1.OCC1CCCCC1,ICC1CCCCC1.O=C(c1ccccc1)c1cnc2c(C(F)(F)F)cccc2c1-c1cccc(O)c1,O=C(c1ccccc1)c1cnc2c(C(F)(F)F)cccc2c1Cl.OCC1CCCCC1,NCC1CCCCC1.O=C(c1ccccc1)c1cnc2c(C(F)(F)F)cccc2c1-c1cccc(OCC2CCCCC2)c1,BrCC1CCCCC1.O=C(c1ccccc1)c1cnc2c(C(F)(F)F)cccc2c1-c1cccc(O)c1,ClCC1CCCCC1.O=C(c1ccccc1)c1cnc2c(C(F)(F)F)cccc2c1-c1cccc(O)c1,O=C(c1ccccc1)c1cnc2c(C(F)(F)F)cccc2c1-c1cccc(Br)c1.OCC1CCCCC1,,O=C(c1ccccc1)c1cnc2c(C(F)(F)F)cccc2c1-c1cccc(O)c1.OCC1CCCCC1"
COCc1ccc(C(=O)NCc2cccc(Oc3ccccc3OC)c2)c(N)n1,COCc1ccc(C(=O)O)c(N)n1.COc1ccccc1Oc1cccc(CN)c1,"COCc1ccc(C(=O)O)c(N)n1.COc1ccccc1Oc1cccc(CN)c1,CCCc1ccc(C(=O)O)c(N)n1.COc1ccccc1Oc1cccc(CN)c1,CCCOCc1ccc(C(=O)O)c(N)n1.COc1ccccc1Oc1cccc(CN)c1,CCCCOC(=O)c1ccc(COC)nc1N.COc1ccccc1Oc1cccc(CN)c1,COCc1ccc(C(=O)O)c(N)n1.COc1ccccc1Oc1cccc(C[NH3+])c1,CCCOC(=O)c1ccc(COC)nc1N.COc1ccccc1Oc1cccc(CN)c1,CNCc1cccc(Oc2ccccc2OC)c1.COCc1ccc(C(=O)O)c(N)n1,CI.COCc1ccc(C(=O)NCc2cccc(Oc3ccccc3OC)c2)c(N)n1,CI.COc1ccccc1Oc1cccc(CNC(=O)c2ccc(CO)nc2N)c1,CCCOc1ccc(C(=O)O)c(N)n1.COc1ccccc1Oc1cccc(CN)c1"
CCOCc1cc(-c2ccc3c(c2)c2cc(-c4ccc(Cl)cc4Cl)c(=O)n(C)c2n3C)[nH]n1,CCOCC(=O)CC(=O)c1ccc2c(c1)c1cc(-c3ccc(Cl)cc3Cl)c(=O)n(C)c1n2C.NN,"CCOCC(=O)CC(=O)c1ccc2c(c1)c1cc(-c3ccc(Cl)cc3Cl)c(=O)n(C)c1n2C.NN,CCOCC(=O)CC(=O)Cc1ccc2c(c1)c1cc(-c3ccc(Cl)cc3Cl)c(=O)n(C)c1n2C.NN,CCOCc1cc(-c2ccc3c(c2)c2cc(-c4ccc(Cl)cc4Cl)c(=O)n(C)c2n3C)nn1C(=O)OC(C)(C)C,CCOCC(=O)CC(=O)COCc1cc(-c2ccc3c(c2)c2cc(-c4ccc(Cl)cc4Cl)c(=O)n(C)c2n3C)[nH]n1.NN,CCOCc1cc(C(=O)CCC(=O)c2ccc3c(c2)c2cc(-c4ccc(Cl)cc4Cl)c(=O)n(C)c2n3C)[nH]n1.NN,CCOCc1cc(-c2ccc3c(c2)c2cc(-c4ccc(Cl)cc4Cl)c(=O)n(C)c2n3C)nn1Cc1ccccc1,,CCOCc1cc(C(=O)CCC(=O)c2ccc3c(c2)c2cc(-c4ccc(Cl)cc4Cl)c(=O)n(C)c2n3C)n[nH]1.NN,CCI.Cn1c(=O)c(-c2ccc(Cl)cc2Cl)cc2c3cc(-c4cc(CO)n[nH]4)ccc3n(C)c21,CCOCC(=O)CC(=O)CCc1ccc2c(c1)c1cc(-c3ccc(Cl)cc3Cl)c(=O)n(C)c1n2C.NN"
CC(C)(C)OC(=O)NC1CCN(C(=O)N2CC(C(=O)O)CC(c3ccc(OC(F)(F)F)cc3)C2)CC1,COC(=O)C1CC(c2ccc(OC(F)(F)F)cc2)CN(C(=O)N2CCC(NC(=O)OC(C)(C)C)CC2)C1,"COC(=O)C1CC(c2ccc(OC(F)(F)F)cc2)CN(C(=O)N2CCC(NC(=O)OC(C)(C)C)CC2)C1,CCOC(=O)C1CC(c2ccc(OC(F)(F)F)cc2)CN(C(=O)N2CCC(NC(=O)OC(C)(C)C)CC2)C1,COC(=O)C1CC(c2ccc(OC(F)(F)F)cc2)CN(C(=O)N2CCC(N)CC2)C1,CNC1CCN(C(=O)N2CC(C(=O)OCc3ccccc3)CC(c3ccc(OC(F)(F)F)cc3)C2)CC1,COC(=O)C1CC(c2ccc(OC(F)(F)F)cc2)=CN(C(=O)N2CCC(NC(=O)OC(C)(C)C)CC2)C1,CNC(=O)OC(C)(C)C.NC1CCN(C(=O)N2CC(C(=O)O)CC(c3ccc(OC(F)(F)F)cc3)C2)CC1,COC(=O)C1CC(c2ccc(OC(F)(F)F)cc2)CN(C(=O)Cl)C1,COC(=O)C1C=C(c2ccc(OC(F)(F)F)cc2)CN(C(=O)N2CCC(NC(=O)OC(C)(C)C)CC2)C1,COC(=O)C1CC(c2ccc(OC(F)(F)F)cc2)CN(CC(=O)N2CCC(NC(=O)OC(C)(C)C)CC2)C1,"
C[C@@H]1CN(c2cscn2)CCN1,Brc1cscn1.C[C@@H]1CNCCN1,"Brc1cscn1.C[C@@H]1CNCCN1,C[C@@H]1CNCCN1.Clc1cscn1,C[C@@H]1CNCCN1.Clc1cscn1,Brc1cscn1.C[C@H]1CNCCN1,C[C@H]1CNCCN1.Clc1cscn1,C[C@@H]1CNCCN1.Fc1cscn1,Brc1cscn1.C[C@@H]1CNCCN1,C[C@@H]1CNCCN1.[SnH]c1cscn1,Brc1c[se]cn1.C[C@@H]1CNCCN1,C[C@@H]1CNCCN1.Ic1cscn1"
C[C@@H](Oc1cncc(Cl)n1)c1cccc([N+](=O)[O-])c1,C[C@@H](O)c1cccc([N+](=O)[O-])c1.Clc1cncc(Cl)n1,"C[C@@H](O)c1cccc([N+](=O)[O-])c1.Clc1cncc(Cl)n1,C[C@H](O)c1cccc([N+](=O)[O-])c1.Clc1cncc(Cl)n1,C[C@@H](O)c1cccc([N+](=O)[O-])c1.Oc1cncc(Cl)n1,C[C@@H]([O-])c1cccc([N+](=O)[O-])c1.Clc1cncc(Cl)n1,C[C@@H](O)c1cccc([N+](=O)[O-])c1.Fc1cncc(Cl)n1,C[C@@H](O)c1cccc([N+](=O)[O-])c1.Clc1cncc(Cl)n1,,C[C@@H](O)c1cccc([N+](=O)[O-])c1.Clc1cncc(Br)n1,C[C@@H](N)c1cccc([N+](=O)[O-])c1.Clc1cncc(Cl)n1,C[S](O)c1cccc([N+](=O)[O-])c1.Clc1cncc(Cl)n1"
CNC(=O)c1cccc(Nc2ncnc3[nH]cc(C(=O)c4ccccc4C)c23)c1,CNC(=O)c1cccc(N)c1.Cc1ccccc1C(=O)c1c[nH]c2ncnc(Cl)c12,"CNC(=O)c1cccc(N)c1.Cc1ccccc1C(=O)c1c[nH]c2ncnc(Cl)c12,CN.Cc1ccccc1C(=O)c1c[nH]c2ncnc(Nc3cccc(C(=O)O)c3)c12,CN=C=O.Cc1ccccc1C(=O)c1c[nH]c2ncnc(Nc3cccc(C(=O)O)c3)c12,CCC(=O)c1cccc(N)c1.Cc1ccccc1C(=O)c1c[nH]c2ncnc(Cl)c12,,CN.Cc1ccccc1C(=O)c1c[nH]c2ncnc(Cl)c12,,CN.Cc1ccccc1C(=O)c1c[nH]c2ncnc(Nc3cccc(C(=O)[O-])c3)c12,CCNC(=O)c1cccc(N)c1.Cc1ccccc1C(=O)c1c[nH]c2ncnc(Cl)c12,"
CNc1cc(C)nc(O)c1CNC(=O)c1ccc(Oc2ccccc2)cc1,CNc1cc(C)nc(O)c1CN.O=C(O)c1ccc(Oc2ccccc2)cc1,"CNc1cc(C)nc(O)c1CN.O=C(O)c1ccc(Oc2ccccc2)cc1,CN.CNc1cc(C)nc(O)c1CNC(=O)c1ccc(Oc2ccccc2)cc1,CNCc1c(NC)cc(C)nc1O.O=C(O)c1ccc(Oc2ccccc2)cc1,CN.Cc1cc(O)c(CNC(=O)c2ccc(Oc3ccccc3)cc2)c(O)n1,CCc1cc(NC)c(CN)c(O)n1.O=C(O)c1ccc(Oc2ccccc2)cc1,CNc1cc(C)nc(O)c1CN.COC(=O)c1ccc(Oc2ccccc2)cc1,CNc1cc(NC)c(CN)c(O)n1.O=C(O)c1ccc(Oc2ccccc2)cc1,CN.Cc1cc(C)c(CNC(=O)c2ccc(Oc3ccccc3)cc2)c(O)n1,CNc1cc(C)nc(O)c1CN.O=C(Cl)c1ccc(Oc2ccccc2)cc1,CNc1cc(C)nc(O)c1CN.O=C(O)c1ccc(Oc2ccccc2)cc1"
O=C(O)CN1CCC(CN[C@@H]2C[C@H]2c2ccccc2)CC1,CC(C)(C)OC(=O)CN1CCC(CN[C@@H]2C[C@H]2c2ccccc2)CC1,"CCOC(=O)CN1CCC(CN[C@@H]2C[C@H]2c2ccccc2)CC1,COC(=O)CN1CCC(CN[C@@H]2C[C@H]2c2ccccc2)CC1,CC(C)(C)OC(=O)CN1CCC(CN[C@@H]2C[C@H]2c2ccccc2)CC1,O=C(O)CBr.c1ccc([C@@H]2C[C@H]2NCC2CCNCC2)cc1,CNOC(=O)CN1CCC(CN[C@@H]2C[C@H]2c2ccccc2)CC1,C[C@H]1C[C@H]1NCC1CCN(CC(=O)OC(C)(C)C)CC1,CC(C)OC(=O)CN1CCC(CN[C@@H]2C[C@H]2c2ccccc2)CC1,C[SH]OC(=O)CN1CCC(CN[C@@H]2C[C@H]2c2ccccc2)CC1,CCl.O=C(O)CN1CCC(CN[C@@H]2C[C@H]2c2ccccc2)CC1,CNCC(=O)O.O=CC1CCN(CC2CC2c2ccccc2)CC1"
O=C(O)c1ccc(Cl)o1,CCOC(=O)c1ccc(Cl)o1,"COC(=O)c1ccc(Cl)o1,CCOC(=O)c1ccc(Cl)o1,O=C(O)c1ccc(Cl)o1,O=C(OO)c1ccc(Cl)o1,O=C(O)C(O)c1ccc(Cl)o1,,COc1ccc(Cl)o1,CO.O=C(O)c1ccc(Cl)o1,CCl.O=C(O)c1ccc(Cl)o1,CN(C)C(=O)c1ccc(Cl)o1"
O=C1CCCc2c(OCCCBr)cccc21,BrCCCBr.O=C1CCCc2c(O)cccc21,"BrCCCBr.O=C1CCCc2c(O)cccc21,BrC(Br)(Br)Br.O=C1CCCc2c(O)cccc21,O=C1CCCc2c(CBr)cccc21.OCCCBr,C=CCBr.O=C1CCCc2c(O)cccc21,Br/C=C\CBr.O=C1CCCc2c(O)cccc21,BrCCCBr.O=C1CCCc2c([O-])cccc21,,,O=C1CCCc2c(O)cccc21.OCCCBr,"
CC(C)C[C@H](NC(=O)[C@@H]1CCC(=O)O1)C(=O)O,CC(C)C[C@H](NC(=O)[C@@H]1CCC(=O)O1)C(=O)OC(C)(C)C,"CC(C)C[C@H](N)C(=O)O.O=C1CC[C@@H](C(=O)O)O1,CC(C)C[C@H](NC(=O)[C@@H]1CCC(=O)O1)C(=O)OC(C)(C)C,CC(C)C[C@H](N)C(=O)O.O=C1CCC(C(=O)O)O1,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCC(=O)O1,CC(C)C[C@H](N)C(=O)O.O=C1CC[C@H](C(=O)O)O1,CC(C)C[C@H](N)C(=O)O.O=C1CC[C@@H](C(=O)Cl)O1,COc1ccc(C(=O)N[C@H](CC(C)C)C(=O)O)cc1,,COc1ccc(C(=O)N[C@@H](CC(C)C)C(=O)O)cc1,CC(C)C[C@H](N)C(=O)O.O=C1CC[C@@H](C(=O)O)O1"
CCc1c2c(c(O)c(=O)n1C)C(=O)N(Cc1ccc(F)c(Cl)c1)CC2,CCc1c2c(c(OC)c(=O)n1C)C(=O)N(Cc1ccc(F)c(Cl)c1)CC2,"CCc1c2c(c(OC)c(=O)n1C)C(=O)N(Cc1ccc(F)c(Cl)c1)CC2,CCC1=C2CCN(Cc3ccc(F)c(Cl)c3)C(=O)C2=C(OC)C1=O,,CCC1=C2CCN(Cc3ccc(F)c(Cl)c3)C(=O)C2=C(O)C1=O,CCc1c2c(c(OCOC)c(=O)n1C)C(=O)N(Cc1ccc(F)c(Cl)c1)CC2,,C=Cc1c2c(c(O)c(=O)n1C)C(=O)N(Cc1ccc(F)c(Cl)c1)CC2,,C=CC1=C2CCN(Cc3ccc(F)c(Cl)c3)C(=O)C2=C(O)C1=O,CCc1c2c(c(O)c(=O)n1C)C(=O)N(Cc1ccc(F)c(Cl)c1)CC2"
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2ccccc2Oc2cc(N3CCOCC3)ncn2)cc1,C1COCCN1.Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2ccccc2Oc2cc(Cl)ncn2)cc1,"C1COCCN1.Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2ccccc2Oc2cc(Cl)ncn2)cc1,C1COCCN1.Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2ccccc2Oc2cc(O)ncn2)cc1,Brc1cc(N2CCOCC2)ncn1.Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2ccccc2O)cc1,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2ccccc2O)cc1.Clc1cc(N2CCOCC2)ncn1,C1COCCN1.Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2ccccc2Oc2cc(F)ncn2)cc1,C1COCCN1.Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2ccccc2Oc2cc(Oc3cc(Cl)ncn3)ncn2)cc1,C[O-].Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2ccccc2Oc2cc(N3CCOCC3)ncn2)cc1,COc1ccc(Cn2nc(C(C)(C)C)cc2NC(=O)NCc2ccccc2Oc2cc(N3CCOCC3)ncn2)cc1,CI.Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2ccccc2Oc2cc(N3CCOCC3)ncn2)cc1,"
COC(=O)c1ccc(Cl)c2nc3n(c12)CCCCN3c1ncc(Cl)cc1Cl,COC(=O)c1ccc(Cl)c2nc(Nc3ncc(Cl)cc3Cl)n(CCCCO)c12,"COC(=O)c1ccc(Cl)c2nc3n(c12)CCCCN3.Fc1ncc(Cl)cc1Cl,COC(=O)c1ccc(Cl)c2nc(Nc3ncc(Cl)cc3Cl)n(CCCCO)c12,COC(=O)c1ccc(Cl)c2nc3n(c12)CCCCN3.Clc1cnc(Cl)c(Cl)c1,COC(=O)c1ccc(Cl)c2nc(Nc3ncc(Cl)cc3Cl)n(CCCCCl)c12,COC(=O)c1ccc(Cl)c2nc(NCCCCCl)n(CCCCO)c12,COC(=O)c1ccc(Cl)c2nc3n(c12)CCCCN3.Clc1cnc(Br)c(Cl)c1,COC(=O)c1ccc(Cl)c2nc(NCCCCCl)n(CCCCCl)c12,COC(=O)c1ccc(Cl)c2nc(Nc3ncc(Cl)cc3Cl)n(CCCCCl)c12,COC(=O)c1ccc(Cl)c2nc(Cl)n(CCCCNc3ncc(Cl)cc3Cl)c12,COC(=O)c1ccc(Cl)c2nc(N[C@H]3CCCCN3)n(CCCCCl)c12"
Cc1nc(-c2ccc(NC(=O)C(Cl)c3ccccc3)cn2)nc(O)c1Cl,Cc1nc(-c2ccc(N)cn2)nc(O)c1Cl.O=C(Cl)C(Cl)c1ccccc1,"Cc1nc(-c2ccc(N)cn2)nc(O)c1Cl.O=C(Cl)C(Cl)c1ccccc1,Cc1nc(-c2ccc(N)cn2)nc(O)c1Cl.O=C(O)C(Cl)c1ccccc1,Cc1nc(-c2ccc(NC(=O)C(Cl)c3ccccc3)cn2)nc(OCc2ccccc2)c1Cl,COc1nc(-c2ccc(NC(=O)C(Cl)c3ccccc3)cn2)nc(O)c1Cl,,COc1nc(-c2ccc(NC(=O)C(Cl)c3ccccc3)cn2)nc(C)c1Cl,Cc1nc(-c2ccc(N)cn2)nc(O)c1Cl.O=C(Nc1ccc(Br)nc1)C(Cl)c1ccccc1,CCOC(=O)C(Cl)c1ccccc1.Cc1nc(-c2ccc(N)cn2)nc(O)c1Cl,Cc1nc(-c2ccc(N)cn2)nc(O)c1Cl.O=C(Cl)C(Cl)c1ccccc1,Cc1nc(Br)nc(O)c1Cl.Nc1ccc(-c2ccc(NC(=O)C(Cl)c3ccccc3)cn2)nc1"
O=C(c1ccccc1)c1cccc(O)c1,COc1cccc(C(=O)c2ccccc2)c1,"COc1cccc(C(=O)c2ccccc2)c1,O=C(c1ccccc1)c1cccc(OCc2ccccc2)c1,O=C(O)c1cccc(O)c1.c1ccccc1,CC(=O)Oc1cccc(C(=O)c2ccccc2)c1,O=C(O)c1ccccc1.Oc1cccc(Br)c1,O=C(O)c1cccc(O)c1.OB(O)c1ccccc1,O=C(Cl)c1cccc(O)c1.O=C(O)c1ccccc1,O=C(Cl)c1ccccc1.Oc1cccc([Mg+])c1,c1ccc(COc2ccccc2)cc1,O=C(O)c1ccccc1.Oc1cccc([Mg+])c1"
COCCN(C)C1(C#N)CCCC1,CNCCOC.O=C1CCCC1.[C-]#N,"CNCCOC.O=C1CCCC1.[C-]#N,CNCCOC.N#CC1(Cl)CCCC1,,CNCCOC.N#CC1(O)CCCC1,CNCCOC.N#CC1(Br)CCCC1,,CNCCOC.[C-]#N,C=O.CNCCOC.[C-]#N,CNCCOC.O=C1CCCC1.[C-]#N,CNCCOC.N#CC1(N=[N+]=[N-])CCCC1"
COc1cc2c(c3c1OC(C)(C)C3)C(c1cccc(NC(=O)C3CCNCC3)c1)=NC(C)(C)C2,COc1cc2c(c3c1OC(C)(C)C3)C(c1cccc(NC(=O)C3CCN(C(=O)OC(C)(C)C)CC3)c1)=NC(C)(C)C2,"COc1cc2c(c3c1OC(C)(C)C3)C(c1cccc(NC(=O)C3CCN(C(=O)OC(C)(C)C)CC3)c1)=NC(C)(C)C2,COc1cc2c(c3c1OC(C)(C)C3)C(c1cccc(NC(=O)C3CCN(Cc4ccccc4)CC3)c1)=NC(C)(C)C2,COc1cc2c(c3c1OC(C)(C)C3)C(c1cccc(NC(=O)c3ccncc3)c1)=NC(C)(C)C2,COc1cc2c(c3c1OC(C)(C)C3)C(c1cccc(NC(=O)c3ccncc3)c1)=NC(C)(C)C2.O=C(O)C1CCNCC1,COc1cc2c3c(c1OC(C)(C)C3)C(c1cccc(NC(=O)C3CCN(C(=O)OC(C)(C)C)CC3)c1)=NC(C)(C)C2,COc1cc2c(c3c1OC(C)(C)C3)C(c1cccc(NC(=O)C3=CCNCC3)c1)=NC(C)(C)C2,COc1cc2c(c3c1OC(C)(C)C3)C(c1cccc(N)c1)=NC(C)(C)C2.O=C(O)C1CCNCC1,,,"
CC(C)(C)Sc1ncnc2c(C3=CC(=O)CC3)csc12,CC(C)(C)Sc1ncnc2c(Br)csc12.CC1(C)OB(C2=CC(=O)CC2)OC1(C)C,"CC(C)(C)Sc1ncnc2c(Br)csc12.CC1(C)OB(C2=CC(=O)CC2)OC1(C)C,CC(C)(C)Sc1ncnc2c(I)csc12.CC1(C)OB(C2=CC(=O)CC2)OC1(C)C,CC(C)(C)Sc1ncnc2c(Br)csc12.CCCC[Sn](CCCC)(CCCC)C1=CC(=O)CC1,CC(C)(C)Sc1ncnc2c(Br)csc12.O=C1C=C(B(O)O)CC1,CC(C)(C)Sc1ncnc2c(I)csc12.CCCC[Sn](CCCC)(CCCC)C1=CC(=O)CC1,CC(C)(C)Sc1ncnc2c(Br)csc12.CON(C)C(=O)C1=CC(=O)CC1,CC(C)(C)Sc1ncnc2c(I)csc12.O=C1C=C(B(O)O)CC1,CC(C)(C)Sc1ncnc2c(Br)csc12.CC1(C)COB(C2=CC(=O)CC2)OC1(C)C,CC(C)(C)Sc1ncnc2c(I)csc12.CON(C)C(=O)C1=CC(=O)CC1,CC(C)(C)Sc1ncnc2c(I)csc12.CC1(C)COB(C2=CC(=O)CC2)OC1(C)C"
CCCCNC(=O)CCCCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,CCCCN.O=C(O)CCCCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,"CCCCN.O=C(O)CCCCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,CCCCN.COC(=O)CCCCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,CCCCN.CCOC(=O)CCCCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,CCCCNC(=O)CCCCCCCBr.Sc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,CCCCN.O=C(Cl)CCCCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,CCCCN.O=C(O)CCCCCCCBr.Sc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,CCCCN.O=C(O)CCCCCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,CCCCN.O=C(O)CCCCCCCBr,CCCCN=C=O.NCCCCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,"
O=C(O)C1CCN(Cc2ccccc2)CC1c1ccc(Cl)cc1,O=C(O)C1=C(c2ccc(Cl)cc2)CN(Cc2ccccc2)CC1,"CCOC(=O)C1CCN(Cc2ccccc2)CC1c1ccc(Cl)cc1,COC(=O)C1CCN(Cc2ccccc2)CC1c1ccc(Cl)cc1,CCOC(=O)C1CCN(Cc2ccccc2)C=C1c1ccc(Cl)cc1,CCOC(=O)C1=C(c2ccc(Cl)cc2)CN(Cc2ccccc2)CC1,CCOC(=O)C1=CCN(Cc2ccccc2)CC1c1ccc(Cl)cc1,,,C=O.O=C(O)C1CCN(Cc2ccccc2)CC1c1ccc(Cl)cc1,O=C(O)C1=CC(c2ccc(Cl)cc2)CN(Cc2ccccc2)CC1,CCOC(=O)C1CCN(Cc2ccccc2)CC1c1ccc(Cl)cc1"
CCOC(=O)C(O)(CC(C)(C)c1ccccc1)c1ccccc1,CCOC(=O)C(=O)CC(C)(C)c1ccccc1.[Mg+]c1ccccc1,"CC(C)(CC(=O)c1ccccc1)c1ccccc1.CCOC(=O)C(=O)c1ccccc1,CC(C)(C)c1ccccc1.CCOC(=O)C(=O)c1ccccc1,CC(C)(CBr)c1ccccc1.CCOC(=O)C(=O)c1ccccc1,CC(C)(CC(=O)c1ccccc1)c1ccccc1.CCOC(=O)[Mg+],C=C(C)c1ccccc1.CCOC(=O)C(=O)c1ccccc1,CC(C)(C[Mg+])c1ccccc1.CCOC(=O)C(=O)c1ccccc1,CC(C)(CC(=O)c1ccccc1)c1ccccc1.CCOC(=O)C=O,CC(C)(Cc1ccccc1)c1ccccc1.CCOC(=O)C(=O)c1ccccc1,CC(C)(C[Zn+])c1ccccc1.CCOC(=O)C(=O)c1ccccc1,C#CC(C)(C)c1ccccc1.CCOC(=O)C(=O)c1ccccc1"
