products,reactants,predictions
C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(/C=C/c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(/C=C/c6ccc(C(=O)OC)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,"C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(/C=C/c6ccc(C(=O)OC)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(/C=C/c6ccc(C(=O)OCC)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,,C=C(C)[C@@H]1CC[C@]2(N)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(/C=C/c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.O=S1(=O)CCN(CCCl)CC1,C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(/C=C/c6ccc(C(=O)OC)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,,C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(/C=C/c6ccc(C(=O)OCC)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,C=C(C)[C@@H]1CC[C@]2(N)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(/C=C/c6ccc(C(=O)OC)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(/C=C/c6ccc(C(=O)OC)cc6)C(C)(C)[C@@H]5CC[C@@]43C)[C@@H]12,C=C(C)[C@@H]1CC[C@@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(/C=C/c6ccc(C(=O)OC)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12"
CCN1C(=O)CCC(C)(C)c2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)C(C)C)n3)cc21,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Cl)ncc1Cl.CCN1C(=O)CCC(C)(C)c2ccc(N)cc21,"CC(C)S(=O)(=O)c1ccccc1Nc1nc(Cl)ncc1Cl.CCN1C(=O)CCC(C)(C)c2ccc(N)cc21,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Cl)ncc1Cl.CCN1C(=O)CCC(C)(C)c2ccc(N)cc21,CC(C)S(=O)(=O)c1ccccc1Nc1nc(N)ncc1Cl.CCN1C(=O)CCC(C)(C)c2ccc(N)cc21,CCC(C)S(=O)(=O)c1ccccc1Nc1nc(Cl)ncc1Cl.CCN1C(=O)CCC(C)(C)c2ccc(N)cc21,CC(C)S(=O)(=O)c1ccccc1Nc1nc(N)ncc1Cl.CCN1C(=O)CCC(C)(C)c2ccc(I)cc21,CC(C)S(=O)(=O)c1ccccc1Nc1nc(N)ncc1Cl.CCN1C(=O)CCC(C)(C)c2ccc(Br)cc21,CC(C)S(=O)(=O)c1ccccc1Nc1nc(O)ncc1Cl.CCN1C(=O)CCC(C)(C)c2ccc(N)cc21,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Cl)ncc1Cl.CCN1C(=O)CCC(C)(C)c2ccc(N)cc21,CC(C)S(=O)(=O)c1ccccc1Nc1nc(I)ncc1Cl.CCN1C(=O)CCC(C)(C)c2ccc(N)cc21,CCI.CCN1C(=O)CCC(C)(C)c2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)C(C)C)n3)cc21"
C[C@H]1CCc2c(ccc(-c3cnn(C4CCNCC4)c3)c2OC2CCC2)N1C(=O)C1CC1,C[C@H]1CCc2c(ccc(-c3cnn(C4CCN(C(=O)OC(C)(C)C)CC4)c3)c2OC2CCC2)N1C(=O)C1CC1,"C[C@H]1CCc2c(ccc(-c3cnn(C4CCN(C(=O)OC(C)(C)C)CC4)c3)c2OC2CCC2)N1C(=O)C1CC1,C[C@H]1CCc2c(ccc(-c3cnn(C4CCN(Cc5ccccc5)CC4)c3)c2OC2CCC2)N1C(=O)C1CC1,C[C@H]1CCc2c(ccc(-c3cnn(C4CCN(C(=O)C5CC5)CC4)c3)c2OC2CCC2)N1C(=O)C1CC1,C[C@H]1CCc2c(ccc(-c3cnn(C4CCN(C(=O)OCc5ccccc5)CC4)c3)c2OC2CCC2)N1C(=O)C1CC1,CC1CCc2c(ccc(-c3cnn(C4CCN(C(=O)OC(C)(C)C)CC4)c3)c2OC2CCC2)N1C(=O)C1CC1,C[C@H]1CCc2c(ncc(-c3cnn(C4CCN(C(=O)OC(C)(C)C)CC4)c3)c2OC2CCC2)N1C(=O)C1CC1,C[C@H]1CCc2c(ccc(Br)c2OC2CCC2)N1C(=O)C1CC1.OB(O)c1cnn(C2CCNCC2)c1,C[C@H]1CCc2c(ccc(-c3cnn(C4=CCNCC4)c3)c2OC2CCC2)N1C(=O)C1CC1,C[C@H]1C=Cc2c(ccc(-c3cnn(C4CCNCC4)c3)c2OC2CCC2)N1C(=O)C1CC1,"
CS(=O)(=O)Nc1ccc(Oc2ccc3c(c2)CCC(c2cccc(Oc4ccc([N+](=O)[O-])cn4)c2)O3)nc1,CS(=O)(=O)Nc1ccc(Oc2ccc3c(c2)CCC(c2cccc(O)c2)O3)nc1.O=[N+]([O-])c1ccc(Cl)nc1,"CS(=O)(=O)Cl.Nc1ccc(Oc2cccc(C3CCc4cc(Oc5ccc([N+](=O)[O-])cn5)ccc4O3)c2)nc1,CS(=O)(=O)Nc1ccc(Oc2ccc3c(c2)CCC(c2cccc(O)c2)O3)nc1.O=[N+]([O-])c1ccc(Cl)nc1,CS(=O)(=O)Cl.Nc1ccc(Oc2ccc3c(c2)CCC(c2cccc(Oc4ccc([N+](=O)[O-])cn4)c2)O3)nc1,CS(=O)(=O)Nc1ccc(Cl)nc1.O=[N+]([O-])c1ccc(Oc2ccc3c(c2)CCC(c2cccc(O)c2)O3)nc1,CS(=O)(=O)Nc1ccc(Oc2cccc(C3CCc4cc(O)ccc4O3)c2)nc1.O=[N+]([O-])c1ccc(Cl)nc1,CS(=O)(=O)Nc1ccc(Oc2ccc3c(c2)CCC(c2cccc(O)c2)O3)nc1.O=[N+]([O-])c1ccc(F)nc1,CS(=O)(=O)Cl.CS(=O)(=O)Nc1ccc(Oc2cccc(C3CCc4cc(Oc5ccc([N+](=O)[O-])cn5)ccc4O3)c2)nc1,CS(N)(=O)=O.O=[N+]([O-])c1ccc(Oc2cccc(C3CCc4cc(Oc5ccc([N+](=O)[O-])cn5)ccc4O3)c2)nc1,CC1(C)OB(c2cccc(Oc3ccc([N+](=O)[O-])cn3)c2)OC1(C)C.CS(=O)(=O)Nc1ccc(Oc2ccc3c(c2)CCC(c2cccc(O)c2)O3)nc1,CS(N)(=O)=O.O=[N+]([O-])c1ccc(Oc2cccc(C3CCc4cc(Oc5ccc(Br)cn5)ccc4O3)c2)nc1"
COc1cncc(OC)c1CCCO,CCOC(=O)CCc1c(OC)cncc1OC,"CCCCOC(=O)CCc1c(OC)cncc1OC,CCOC(=O)CCc1c(OC)cncc1OC,COC(=O)CCc1c(OC)cncc1OC,C=CCc1c(OC)cncc1OC.O,COc1cncc(OC)c1/C=C/CO,COc1cncc(OC)c1C#CCO,CCCCOC(=O)/C=C/c1c(OC)cncc1OC,COCOCCCc1c(OC)cncc1OC,C#CCc1c(OC)cncc1OC.O,C"
O=C(Nc1ccc2[nH]ncc2c1)OCc1ccccc1,Nc1ccc2[nH]ncc2c1.O=C(Cl)OCc1ccccc1,"Nc1ccc2[nH]ncc2c1.O=C(Cl)OCc1ccccc1,COc1ccc(Cn2ncc3cc(NC(=O)OCc4ccccc4)ccc32)cc1,Nc1ccc2[nH]ncc2c1.O=C(Cl)OCc1ccccc1,CC(C)(C)OC(=O)n1ncc2cc(NC(=O)OCc3ccccc3)ccc21,Nc1ccc2[nH]ncc2c1.O=C(F)OCc1ccccc1,O=C(Nc1ccc2c(cnn2C2CCCCO2)c1)OCc1ccccc1,Nc1ccc2[nH]ncc2c1.O=C(OCc1ccccc1)OCc1ccccc1,O=C=Nc1ccc2c(cnn2C2CCCCO2)c1,CC(=O)n1ncc2cc(NC(=O)OCc3ccccc3)ccc21,Nc1ccc2c(cnn2C2CCCCO2)c1.O=C(Cl)OCc1ccccc1"
O=S(=O)(NC1CCCCC1)c1cccc(Br)c1,NC1CCCCC1.O=S(=O)(Cl)c1cccc(Br)c1,"NC1CCCCC1.O=S(=O)(Cl)c1cccc(Br)c1,NC1CCCCC1.O=S(=O)(O)c1cccc(Br)c1,Nc1cccc(Br)c1.O=S(=O)(Cl)c1cccc(Br)c1,NC1CCCCC1.O=S(=O)(F)c1cccc(Br)c1,NC1CCCCC1.O=S(=O)(Cl)c1cccc(Br)c1,NC1CCCCC1.O=S(=O)(Br)c1cccc(Br)c1,NO.O=S(=O)(Cl)c1cccc(Br)c1,,NC1CCCCC1.O=S(=O)(Cl)c1cccc(Br)c1,NS(=O)(=O)c1cccc(Br)c1.O=C1CCCCC1"
Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CCC2,O=[N+]([O-])c1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CCC2,"O=[N+]([O-])c1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CCC2,CC(C)(C)OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CCC2,CC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CCC2,[N-]=[N+]=Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CCC2,Nc1ccc2c(c1)NCCC2.O=S(=O)(Cl)c1ccc(F)cc1,Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CCC2=O,Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CC=C2,N.O=[N+]([O-])c1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CCC2,,Nc1ccc2c(c1)NCCC2.O=[N+]([O-])c1ccc(F)cc1"
CCOP(=O)(Cc1ccc([N+](=O)[O-])c(OC)c1Cl)OCC,CCOP(OCC)OCC.COc1c([N+](=O)[O-])ccc(CBr)c1Cl,"CCOP(OCC)OCC.COc1c([N+](=O)[O-])ccc(CBr)c1Cl,CCOP(OCC)OCC.COc1c([N+](=O)[O-])ccc(CCl)c1Cl,CCOP(OCC)OCC.COc1c([N+](=O)[O-])ccc(CI)c1Cl,CCOP(OCC)OCC.COc1c([N+](=O)[O-])ccc(CBr)c1Cl,C#COP(OCC)OCC.COc1c([N+](=O)[O-])ccc(CBr)c1Cl,C=COP(OCC)OCC.COc1c([N+](=O)[O-])ccc(CBr)c1Cl,CCOP([O-])OCC.COc1c([N+](=O)[O-])ccc(CBr)c1Cl,,CCOP(OCC)OCC,CCOPOCC.COc1c([N+](=O)[O-])ccc(CBr)c1Cl"
Oc1ccc2cc(-c3ccccc3Nc3ccc(OCCN4CCCCC4)c(F)c3)ccc2c1,COc1ccc2cc(-c3ccccc3Nc3ccc(OCCN4CCCCC4)c(F)c3)ccc2c1,"COc1ccc2cc(-c3ccccc3Nc3ccc(OCCN4CCCCC4)c(F)c3)ccc2c1,COCOc1ccc2cc(-c3ccccc3Nc3ccc(OCCN4CCCCC4)c(F)c3)ccc2c1,Fc1cc(Nc2ccccc2-c2ccc3cc(OCc4ccccc4)ccc3c2)ccc1OCCN1CCCCC1,Nc1ccc(OCCN2CCCCC2)c(F)c1.Oc1ccc2cc(-c3ccccc3Br)ccc2c1,Fc1cc(Nc2ccccc2-c2ccc3cc(OCc4ccccc4)ccc3c2)ccc1OCCN1CCCCC1,CC(=O)Oc1ccc2cc(-c3ccccc3Nc3ccc(OCCN4CCCCC4)c(F)c3)ccc2c1,CCOCOc1ccc2cc(-c3ccccc3Nc3ccc(OCCN4CCCCC4)c(F)c3)ccc2c1,Oc1ccc2cc(-c3ccccc3Nc3ccc(OCCN4CCCCC4)c(F)c3)ccc2c1,CCOc1ccc2cc(-c3ccccc3Nc3ccc(OCCN4CCCCC4)c(F)c3)ccc2c1,CC1(C)OB(c2ccc3cc(O)ccc3c2)OC1(C)C.Fc1cc(Nc2ccccc2Br)ccc1OCCN1CCCCC1"
OCCn1cc(CN2CCN(c3nccnc3Cl)CC2)cn1,Clc1nccnc1N1CCNCC1.O=Cc1cnn(CCO)c1,"Clc1nccnc1N1CCNCC1.O=Cc1cnn(CCO)c1,Clc1nccnc1N1CCNCC1.O=Cc1cnn(CCO)c1,Clc1nccnc1Cl.OCCn1cc(CN2CCNCC2)cn1,Clc1nccnc1Cl.O=Cc1cnn(CCO)c1,Clc1nccnc1N1CCNCC1.O=Cc1cnn(CCO)c1,,Clc1nccnc1N1CCNCC1.OCCn1cc(CCl)cn1,Clc1nccnc1N1CCNCC1.OCCn1cc(CBr)cn1,O=C(c1cnn(CCO)c1)N1CCN(c2nccnc2Cl)CC1,COCCn1cc(CN2CCN(c3nccnc3Cl)CC2)cn1"
COC(=O)c1cc(N(C)C(C)=O)c(C(F)(F)F)cc1N,CC(=O)Cl.CNc1cc(C(=O)OC)c(N)cc1C(F)(F)F,"COC(=O)c1cc(N(C)C(C)=O)c(C(F)(F)F)cc1[N+](=O)[O-],COC(=O)c1cc(N(C)C(C)=O)c(C(F)(F)F)cc1[N+](=O)[O-],COC(=O)c1cc(NC(C)=O)c(C(F)(F)F)cc1[N+](=O)[O-],CC(=O)N(C)c1cc(C(=O)O)c([N+](=O)[O-])cc1C(F)(F)F,CO.COC(=O)c1cc(N(C)C(C)=O)c(C(F)(F)F)cc1N,COC(=O)c1cc(N(C)C(C)=O)c(C(F)(F)F)cc1NCc1ccccc1,COC(=O)c1cc(N(C)C(C)=O)c(C(F)(F)F)cc1NC(=O)OC(C)(C)C,COC(=O)c1cc(N(C)C(C)=O)c(C(F)(F)F)cc1NC(C)=O,COC(=O)c1cc(N(C(C)=O)C(C)=O)c(C(F)(F)F)cc1[N+](=O)[O-],C"
OCc1cccc(-c2ccco2)c1,CCOC(=O)c1cccc(-c2ccco2)c1,"COC(=O)c1cccc(-c2ccco2)c1,O=Cc1cccc(-c2ccco2)c1,CCOC(=O)c1cccc(-c2ccco2)c1,OB(O)c1ccco1.OCc1cccc(Br)c1,O=C(O)c1cccc(-c2ccco2)c1,OB(O)c1ccco1.OCc1cccc(I)c1,CCCC[Sn](CCCC)(CCCC)c1ccco1.OCc1cccc(Br)c1,CC1(C)OB(c2ccco2)OC1(C)C.OCc1cccc(Br)c1,OB(O)c1ccco1.OCc1cccc(Br)c1,COCc1cccc(-c2ccco2)c1"
CNC(=O)c1cc(N)nc(N)c1,CCOC(=O)c1cc(N)nc(N)c1.CN,"CN.Nc1cc(C(=O)O)cc(N)n1,CCOC(=O)c1cc(N)nc(N)c1.CN,CCCCOC(=O)c1cc(N)nc(N)c1.CN,CNC(=O)c1cc(N)nc(NC(C)=O)c1,CNC(=O)c1cc(N)nc(Cl)c1.N,CNC(=O)c1cc(N)nc(Cl)c1.[NH4+],CNC(=O)c1cc(N)nc(NC(=O)OC(C)(C)C)c1,CNC(=O)c1cc(N)nc(Cl)c1.N,CNC(=O)c1cc(N)nc(NC(C)=O)c1,CNC(=O)c1cc(N)nc(NC(=O)OC(C)(C)C)c1"
CC(C)S(=O)(=O)NCCOc1ccc(C2=CCCC2NS(=O)(=O)C(C)C)cc1,CC(C)S(=O)(=O)Cl.CC(C)S(=O)(=O)NC1CCC=C1c1ccc(OCCN)cc1,"CC(C)S(=O)(=O)Cl.CC(C)S(=O)(=O)NC1CCC=C1c1ccc(OCCN)cc1,CC(C)S(=O)(=O)Cl.CC(C)S(=O)(=O)NC1CCC=C1c1ccc(OCCN)cc1,CC(C)S(=O)(=O)Cl.CC(C)S(=O)(=O)NC1CCC=C1c1ccc(OCC[NH3+])cc1,CC(C)S(=O)(=O)Cl.CC(C)S(=O)(=O)N[C@@H]1CCC=C1c1ccc(OCCN)cc1,,CC(C)S(=O)(=O)Cl.CC(C)S(=O)(=O)NC1CCC=C1c1ccc(O)cc1,CC(C)S(=O)(=O)Cl.CC(C)S(=O)(=O)NCCOc1ccc(C2=CCCC2NS(=O)(=O)C(C)C)cc1,CC(C)S(=O)(=O)NC1CCC=C1c1ccc(OCCBr)cc1.CC(C)S(N)(=O)=O,CC(C)S(=O)(=O)NC1CCC=C1c1ccc(OCC=O)cc1.CC(C)S(N)(=O)=O,CC(C)S(=O)(=O)NC1CCC=C1c1ccc(O)cc1.CC(C)S(=O)(=O)NCCO"
CCCCCCC(C)O,CCCCCCC(C)=O,"CCCCCCBr.C[Mg+],CCCCCCC(C)=O,CC=O.CCCCCCBr,CCCCC=CC(C)O,CC(O)CBr.CCCCCCBr,CC=O.CCCCCC[Mg+],C#CCCCCC(C)O,CCCCCCC(C)=O,C=CCCCCC(C)O,CCCCCCCl.C[Mg+]"
Cc1c(Cl)nc(NC[C@@H]2COCCN2Cc2ccccc2)c(=O)n1CC(=O)OCc1ccccc1,Cc1c(Cl)nc(Cl)c(=O)n1CC(=O)OCc1ccccc1.NC[C@@H]1COCCN1Cc1ccccc1,"Cc1[nH]c(=O)c(NC[C@@H]2COCCN2Cc2ccccc2)nc1Cl.O=C(CBr)OCc1ccccc1,BrCc1ccccc1.Cc1[nH]c(=O)c(NC[C@@H]2COCCN2Cc2ccccc2)nc1Cl,Cc1[nH]c(=O)c(NC[C@H]2COCCN2Cc2ccccc2)nc1Cl.O=C(CBr)OCc1ccccc1,Cc1c(Cl)nc(Br)c(=O)n1CC(=O)OCc1ccccc1.NC[C@@H]1COCCN1Cc1ccccc1,BrCc1ccccc1.Cc1[nH]c(=O)c(NC[C@H]2COCCN2Cc2ccccc2)nc1Cl,Cc1c(Cl)nc(Cl)c(=O)n1CC(=O)OCc1ccccc1.NC[C@@H]1COCCN1Cc1ccccc1,Cc1[nH]c(=O)c(NC[C@@H]2COCCN2Cc2ccccc2)nc1Cl.O=C(CBr)OCc1ccccc1,Cc1[nH]c(=O)c(NCC2COCCN2Cc2ccccc2)nc1Cl.O=C(CBr)OCc1ccccc1,Cc1c(Cl)nc(Br)c(=O)n1CC(=O)OCc1ccccc1.NC[C@H]1COCCN1Cc1ccccc1,Cc1[nH]c(=O)c(NC[C@H]2COCCN2Cc2ccccc2)nc1Cl.O=C(CBr)OCc1ccccc1"
Cc1ccc(Sc2ccc(CN)cc2)cc1Cl,Cc1ccc(Sc2ccc(C#N)cc2)cc1Cl,"Cc1ccc(Sc2ccc(CBr)cc2)cc1Cl.N,Cc1ccc(Sc2ccc(CBr)cc2)cc1Cl.[NH4+],Cc1ccc(Sc2ccc(C#N)cc2)cc1Cl,Cc1ccc(Sc2ccc(C=O)cc2)cc1Cl.N,Cc1ccc(Sc2ccc(CBr)cc2)cc1Cl.N,Cc1ccc(Sc2ccc(CCl)cc2)cc1Cl.N,Cc1ccc(S)cc1Cl.NCc1ccc(Br)cc1,Cc1ccc(Sc2ccc(CN=[N+]=[N-])cc2)cc1Cl,Cc1ccc(S)cc1Cl.NCc1ccc(Br)cc1,Cc1ccc(Sc2ccc(C[N+](=O)[O-])cc2)cc1Cl"
CCN(C)CC(=O)N1CCc2cc(OC)c(Nc3nc4c(ccn4S(=O)(=O)c4ccc(C)cc4)c4nc5cccc(F)c5c(=O)n34)cc21,CCN(C)CC(=O)N1CCc2cc(OC)c(N)cc21.Cc1ccc(S(=O)(=O)n2ccc3c2nc(Cl)n2c(=O)c4c(F)cccc4nc32)cc1,",CCN(C)CC(=O)Cl.COc1cc2c(cc1Nc1nc3c(ccn3S(=O)(=O)c3ccc(C)cc3)c3nc4cccc(F)c4c(=O)n13)NCC2,,C,CCN(C)CC(=O)N1CCc2cc(OC)c(N)cc21.Cc1ccc(S(=O)(=O)n2ccc3c4nc(Cl)n-4c(=O)c4c(F)cccc4nc32)cc1,CCN(C)CC(=O)Cl.COC1=CC2=C(C=CN1S(=O)(=O)c1ccc(C)cc1)NCC2,,CCNC.COc1cc2c(cc1Nc1nc3c(ccn3S(=O)(=O)c3ccc(C)cc3)c3nc4cccc(F)c4c(=O)n13)N(C(=O)CCl)CC2,,"
Fc1cccc([C@H]2CC(F)(F)CN2c2ccc3nccn3n2)c1,Clc1ccc2nccn2n1.Fc1cccc([C@H]2CC(F)(F)CN2)c1,"Clc1ccc2nccn2n1.Fc1cccc([C@H]2CC(F)(F)CN2)c1,Clc1ccc2nccn2n1.Fc1cccc([C@H]2CC(F)(F)CN2)c1,Clc1ccc2nccn2n1.Fc1cccc([C@@H]2CC(F)(F)CN2)c1,Clc1ccc2nccn2n1.Fc1cccc([C@@H]2CC(F)(F)CN2)c1,Clc1ccc2nccn2n1.Fc1cccc([C@H]2CC(F)(F)CN2)c1,Clc1ccc2nccn2n1.Fc1cccc([C@H]2CC(F)(F)CN2)c1,Clc1ccc2nccn2n1.Fc1cccc([C@@H]2CC(F)(F)CN2)c1,Fc1ccc2nccn2n1.Fc1cccc([C@H]2CC(F)(F)CN2)c1,Clc1ccc2nccn2n1.Fc1cccc([C@@H]2CC(F)(F)CN2)c1,Clc1ccc2nccn2n1.Fc1cccc([C@H]2CC(F)(F)CN2)c1"
Clc1ccc(Oc2ccc(OC[C@H]3CCCN3)cc2)cc1,CC(C)(C)OC(=O)N1CCC[C@@H]1COc1ccc(Oc2ccc(Cl)cc2)cc1,"CC(C)(C)OC(=O)N1CCC[C@@H]1COc1ccc(Oc2ccc(Cl)cc2)cc1,OC[C@H]1CCCN1.Oc1ccc(Oc2ccc(Cl)cc2)cc1,CC(=O)N1CCC[C@@H]1COc1ccc(Oc2ccc(Cl)cc2)cc1,O=C(OCc1ccccc1)N1CCC[C@@H]1COc1ccc(Oc2ccc(Cl)cc2)cc1,Clc1ccc(Oc2ccc(I)cc2)cc1.OC[C@H]1CCCN1,Oc1ccc(CN2CCC[C@@H]2COc2ccc(Oc3ccc(Cl)cc3)cc2)cc1,Clc1ccc(Oc2ccc(OC[C@H]3CCCN3)cc2)cc1.OC[C@H]1CCCN1,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC[C@@H]1COc1ccc(Oc2ccc(Cl)cc2)cc1,CC(C)(C)OC(=O)N1CCC[C@@H]1CCl.Oc1ccc(Oc2ccc(Cl)cc2)cc1,CC(C)(C)OC(=O)N1CCC[C@@H]1COc1ccc(Oc2ccccc2)cc1"
CNC(=O)CN(C)Cc1ccc([N+](=O)[O-])cc1,CN.CN(CC(=O)O)Cc1ccc([N+](=O)[O-])cc1,"CN.CN(CC(=O)O)Cc1ccc([N+](=O)[O-])cc1,CNCC(=O)NC.O=[N+]([O-])c1ccc(CBr)cc1,CNCC(=O)NC.O=Cc1ccc([N+](=O)[O-])cc1,CNCC(=O)NC.O=[N+]([O-])c1ccc(CCl)cc1,CNCC(=O)NC.CNCc1ccc([N+](=O)[O-])cc1,CN.CN(CC(=O)[O-])Cc1ccc([N+](=O)[O-])cc1,CNCC(=O)OC.CNCc1ccc([N+](=O)[O-])cc1,CN.CN(CC(=O)O)Cc1ccc([N+](=O)[O-])cc1,C=O.CNCC(=O)NC.CNCc1ccc([N+](=O)[O-])cc1,CN(CC(=O)O)Cc1ccc([N+](=O)[O-])cc1.CNCC(=O)NC"
CC(=O)OCc1c(-c2cc(Nc3cc4n(n3)CCN(C3CC3)C4)c(=O)n(C)c2)ccnc1N1CCn2c(cc3c2CCCC3)C1=O,CC(=O)OCc1c(B2OC(C)(C)C(C)(C)O2)ccnc1N1CCn2c(cc3c2CCCC3)C1=O.Cn1cc(Br)cc(Nc2cc3n(n2)CCN(C2CC2)C3)c1=O,"CC(=O)OCc1c(B2OC(C)(C)C(C)(C)O2)ccnc1N1CCn2c(cc3c2CCCC3)C1=O.Cn1cc(Br)cc(Nc2cc3n(n2)CCN(C2CC2)C3)c1=O,CC(=O)OCc1c(Br)ccnc1N1CCn2c(cc3c2CCCC3)C1=O.Cn1cc(B2OC(C)(C)C(C)(C)O2)cc(Nc2cc3n(n2)CCN(C2CC2)C3)c1=O,Brc1cc2n(n1)CCN(C1CC1)C2.CC(=O)OCc1c(B2OC(C)(C)C(C)(C)O2)ccnc1N1CCn2c(cc3c2CCCC3)C1=O,CC(=O)Cl.Cn1cc(-c2ccnc(N3CCn4c(cc5c4CCCC5)C3=O)c2CO)cc(Nc2cc3n(n2)CCN(C2CC2)C3)c1=O,CC(=O)OCc1c(B(O)O)ccnc1N1CCn2c(cc3c2CCCC3)C1=O.Cn1cc(Br)cc(Nc2cc3n(n2)CCN(C2CC2)C3)c1=O,CC(=O)OCc1c(Cl)ccnc1N1CCn2c(cc3c2CCCC3)C1=O.Cn1cc(B2OC(C)(C)C(C)(C)O2)cc(Nc2cc3n(n2)CCN(C2CC2)C3)c1=O,CC(=O)OCc1c(B2OC(C)(C)C(C)(C)O2)ccnc1N1CCn2c(cc3c2CCCC3)C1=O.Cn1cc(I)cc(Nc2cc3n(n2)CCN(C2CC2)C3)c1=O,CC(=O)OCc1c(B2OC(C)(C)C(C)(C)O2)ccnc1N1CCn2c(cc3c2CCCC3)C1=O.Cn1cc(Br)cc(Nc2cc3n(n2)CCN(C2CC2)C3)c1=O,CC(=O)Br.Cn1cc(-c2ccnc(N3CCn4c(cc5c4CCCC5)C3=O)c2CO)cc(Nc2cc3n(n2)CCN(C2CC2)C3)c1=O,Brc1cc2n(n1)CCN(C1CC1)C2.CC(=O)OCc1c(-c2cc(N)c(=O)n(C)c2)ccnc1N1CCn2c(cc3c2CCCC3)C1=O"
COc1ccc(N)cc1NS(C)(=O)=O,COc1ccc([N+](=O)[O-])cc1NS(C)(=O)=O,"COc1ccc([N+](=O)[O-])cc1NS(C)(=O)=O,COc1ccc(NC(=O)OC(C)(C)C)cc1NS(C)(=O)=O,COc1ccc(NC(=O)OCc2ccccc2)cc1NS(C)(=O)=O,COc1ccc(N)cc1NS(C)(=O)=O.[NH4+],COc1ccc(NC(C)=O)cc1NS(C)(=O)=O,COc1cc([N+](=O)[O-])ccc1NS(C)(=O)=O,CI.COc1ccc(N)cc1NS(C)(=O)=O,CCOc1ccc([N+](=O)[O-])cc1NS(C)(=O)=O,CI.CS(=O)(=O)Nc1cc(N)ccc1O,COc1ccc(N)cc1NS(C)(=O)=O"
CCOC(=O)C1CCC(N2CCCC2=O)CC1,CCO.O=C(O)C1CCC(N2CCCC2=O)CC1,"CCOC(=O)C1CCC(=O)CC1.O=C1CCCN1,CCOC(=O)C1CCC(NC(=O)CCCCl)CC1,CCOC(=O)C1CC=C(N2CCCC2=O)CC1,CCO.O=C(O)C1CCC(N2CCCC2=O)CC1,CCOC(=O)C1CCC(NCCCC(=O)O)CC1,CCOC(=O)C1CCC(Br)CC1.O=C1CCCN1,CCOC(=O)C1CCC(N)CC1.O=C(Cl)CCCCl,CCO.O=C(O)C1CCC(N2CCCC2=O)CC1,CCOC(=O)C1CCC(NC(=O)CCCBr)CC1,CCI.O=C(O)C1CCC(N2CCCC2=O)CC1"
