products,reactants,predictions
NC(=NCC(F)(F)F)Nc1cnn(-c2cccc(C(=O)NCCO)c2)n1,COC(=O)c1cccc(-n2ncc(NC(N)=NCC(F)(F)F)n2)c1.NCCO,"NC(=NCC(F)(F)F)Nc1cnn(-c2cccc(C(=O)O)c2)n1.NCCO,COC(=O)c1cccc(-n2ncc(NC(N)=NCC(F)(F)F)n2)c1.NCCO,N=C(N)Nc1cnn(-c2cccc(C(=O)O)c2)n1.NCCO,NC(=NCC(F)(F)F)Nc1cnn(-c2cccc(C(=O)F)c2)n1.NCCO,NC(N=CC(F)(F)F)Nc1cnn(-c2cccc(C(=O)O)c2)n1.NCCO,,NC(=NCC(F)(F)F)Nc1cnn(-c2cccc(C(=O)O)c2)n1.NCCO,NC(=O)Nc1cnn(-c2cccc(C(=O)O)c2)n1.NCCO,,"
O=C1C(Cc2ccc(NCCO)cc2Cl)CCN1C1CCCCC1,CC(=O)OCCNc1ccc(CC2CCN(C3CCCCC3)C2=O)c(Cl)c1,"COC(=O)CNc1ccc(CC2CCN(C3CCCCC3)C2=O)c(Cl)c1,O=C(O)CNc1ccc(CC2CCN(C3CCCCC3)C2=O)c(Cl)c1,Nc1ccc(CC2CCN(C3CCCCC3)C2=O)c(Cl)c1.OCCBr,NCCO.O=C1C(Cc2ccc(I)cc2Cl)CCN1C1CCCCC1,O.O=CCNc1ccc(CC2CCN(C3CCCCC3)C2=O)c(Cl)c1,O=CCNc1ccc(CC2CCN(C3CCCCC3)C2=O)c(Cl)c1,NCCO.O=C1C(Cc2ccc(I)cc2Cl)CCN1C1CCCCC1,NCCO.O=C1C(Cc2ccc(Br)cc2Cl)CCN1C1CCCCC1,NCCO.O=C(O)C1CCN(C2CCCCC2)C1=O,O=C(CBr)Nc1ccc(CC2CCN(C3CCCCC3)C2=O)c(Cl)c1"
CN1C(=O)Cn2c1nc(C(=O)NCc1ccc(F)c(Cl)c1)c(O)c2=O,CCOC(=O)c1nc2n(c(=O)c1O)CC(=O)N2C.NCc1ccc(F)c(Cl)c1,"CCOC(=O)c1nc2n(c(=O)c1O)CC(=O)N2C.NCc1ccc(F)c(Cl)c1,COC(=O)c1nc2n(c(=O)c1O)CC(=O)N2C.NCc1ccc(F)c(Cl)c1,CN1C(=O)Cn2c1nc(C(=O)NCc1ccc(F)c(Cl)c1)c(OCc1ccccc1)c2=O,CN1C(=O)Cn2c1nc(C(=O)NCc1ccc(F)c(Cl)c1)c(OCc1ccccc1)c2=O,CN1C(=O)Cn2c(nc(C(=O)NCc3ccc(F)c(Cl)c3)c(OCc3ccccc3)c2=O)N1C,,CN1C(=O)Cn2c(nc(C(=O)O)c(O)c2=O)N1C.NCc1ccc(F)c(Cl)c1,COC(=O)c1nc2n(c(=O)c1O)CC(=O)N2C.NCc1ccc(F)c(Cl)c1,CN1C(=O)Cn2c1nc(C(=O)O)c(O)c2=O.NCc1ccc(F)c(Cl)c1,CCOC(=O)c1nc2n(c(=O)c1O)CC(=O)N2C.NCc1ccc(F)c(Cl)c1"
CC(=O)Oc1ccc(C(=O)Nc2cc(C3=CC(=O)CC3)ccc2NC(=O)OC(C)(C)C)cc1,CC(=O)Oc1ccc(C(=O)O)cc1.CC(C)(C)OC(=O)Nc1ccc(C2=CC(=O)CC2)cc1N,"CC(=O)Oc1ccc(C(=O)Nc2cc(Br)ccc2NC(=O)OC(C)(C)C)cc1.CC1(C)OB(C2=CC(=O)CC2)OC1(C)C,CC(=O)Oc1ccc(C(=O)Cl)cc1.CC(C)(C)OC(=O)Nc1ccc(C2=CC(=O)CC2)cc1N,CC(=O)Oc1ccc(C(=O)O)cc1.CC(C)(C)OC(=O)Nc1ccc(C2=CC(=O)CC2)cc1N,CC(=O)Oc1ccc(C(=O)Nc2cc(I)ccc2NC(=O)OC(C)(C)C)cc1.CC1(C)OB(C2=CC(=O)CC2)OC1(C)C,CC(=O)Oc1ccc(C(=O)Nc2ccc(Br)cc2NC(=O)c2ccc(OC(C)=O)cc2)cc1.CC(C)(C)OC(=O)N[Zn]Br,CC(=O)Oc1ccc(C(=O)Nc2cc(Br)ccc2NC(=O)OC(C)(C)C)cc1.CC1(C)COB(C2=CC(=O)CC2)OC1(C)C,CC(=O)Oc1ccc(C(=O)Nc2cc(Br)ccc2NC(=O)OC(C)(C)C)cc1.O=C1C=C(B(O)O)CC1,CC(=O)Oc1ccc(C(=O)Nc2cc(C3=CC(=O)CC3)ccc2N)cc1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,CC(=O)Oc1ccc(C(=O)Nc2ccc(Br)cc2NC(=O)c2ccc(OC(C)=O)cc2)cc1.CC1(C)OB(C2=CC(=O)CC2)OC1(C)C,CC(=O)Oc1ccc(C(=O)Nc2ccc(Br)cc2NC(=O)c2ccc(OC(C)=O)cc2)cc1.CC(C)(C)OC(=O)NC1=CC(=O)CC1"
CCOc1cc(C=O)ccc1OCCCCCCCCCCCO,CCOc1cc(C=O)ccc1O.OCCCCCCCCCCCBr,"CCOc1cc(C=O)ccc1O.OCCCCCCCCCCCCBr,CCOc1cc(C=O)ccc1O.OCCCCCCCCCCCBr,CCOc1cc(C=O)ccc1O.OCCCCCCCCCCCCCl,CCOc1cc(C=O)ccc1O.OCCCCCCCCCCCCl,CCOc1cc(C=O)ccc1O.OCCCCCCCCCCCO,CCOc1cc(C=O)ccc1O.OCCCCCCCCCCCCCBr,CCI.CCOc1cc(C=O)ccc1O,CCOc1cc(C=O)ccc1O.OCCCCCCCCCCBr,CCOc1cc(C=O)ccc1O.OCCCCCCCCCCCCO,CCOc1cc(C=O)ccc1O.OCCCCCCCCCCCI"
COc1nc2cc(Br)cc(CN=[N+]=[N-])c2nc1OC,COc1nc2cc(Br)cc(CBr)c2nc1OC.[N-]=[N+]=[N-],"COc1nc2cc(Br)cc(CBr)c2nc1OC.[N-]=[N+]=[N-],COc1nc2cc(Br)cc(CBr)c2nc1OC.C[O-],COc1nc2cc(Br)cc(CCl)c2nc1OC.[N-]=[N+]=[N-],CCOc1nc2cc(Br)cc(CBr)c2nc1OC.[N-]=[N+]=[N-],COC1=Nc2cc(Br)cc(CBr)c2[N+]=C1OC.[N-]=[N+]=[N-],,,,COc1nc2cc(Br)cc([CH]Br)c2nc1OC.[N-]=[N+]=[N-],CI.COc1nc2cc(Br)cc(CN=[N+]=[N-])c2nc1OC"
Cc1nn(C(C)(C)C)c2nc(C(C)(C)C)cc(C(=O)O)c12,CCOC(=O)c1cc(C(C)(C)C)nc2c1c(C)nn2C(C)(C)C,"COC(=O)c1cc(C(C)(C)C)nc2c1c(C)nn2C(C)(C)C,CCOC(=O)c1cc(C(C)(C)C)nc2c1c(C)nn2C(C)(C)C,CI.Cc1nn(C(C)(C)C)c2nc(C(C)(C)C)cc(C(=O)O)c12,COC(=O)c1cc(C(C)(C)Cl)nc2c1c(C)nn2C(C)(C)C,COC(=O)c1cc(C(C)(C)C)nc2c1c(C)nn2C(C)(C)Cl,,COC(=O)c1cc(C(C)(C)Cl)nc2c1c(C)nn2C(C)(C)C,CI.Cc1nn(C(C)(C)C)c2nc(C(=O)O)cc(C(C)(C)C)c12,,"
COc1ccc2nc(Nc3cc(C(F)(F)c4ccc(F)cc4)nc(Nc4ccc(CC(=O)O)cc4)n3)sc2c1,COc1ccc2nc(Nc3cc(C(F)(F)c4ccc(F)cc4)nc(Cl)n3)sc2c1.Nc1ccc(CC(=O)O)cc1,"CCOC(=O)Cc1ccc(Nc2nc(Nc3nc4ccc(OC)cc4s3)cc(C(F)(F)c3ccc(F)cc3)n2)cc1,COc1ccc2nc(Nc3cc(C(F)(F)c4ccc(F)cc4)nc(Cl)n3)sc2c1.Nc1ccc(CC(=O)O)cc1,COC(=O)Cc1ccc(Nc2nc(Nc3nc4ccc(OC)cc4s3)cc(C(F)(F)c3ccc(F)cc3)n2)cc1,CCOC(=O)Cc1ccc(Nc2nc(Nc3nc4ccc(OC)cc4s3)cc(C(F)(F)c3ccc(F)cc3)n2)cc1,CCOC(=O)Cc1ccc(Nc2nc(Cl)cc(C(F)(F)c3ccc(F)cc3)n2)cc1,COc1ccc2nc(Nc3cc(C(F)(F)c4ccc(F)cc4)nc(Nc4ccc(CC(=O)OC(C)(C)C)cc4)n3)sc2c1,Cc1ccc2nc(Nc3cc(C(F)(F)c4ccc(F)cc4)nc(Cl)n3)sc2c1.Nc1ccc(CC(=O)O)cc1,,,COc1ccc2nc(N)sc2c1.O=C(O)Cc1ccc(Nc2nc(Cl)cc(C(F)(F)c3ccc(F)cc3)n2)cc1"
O=Cc1ccc(-c2cc(Cl)cc(Cl)c2)o1,O=Cc1ccc(Br)o1.OB(O)c1cc(Cl)cc(Cl)c1,"O=Cc1ccc(Br)o1.OB(O)c1cc(Cl)cc(Cl)c1,CN(C)C=O.Clc1cc(Cl)cc(-c2ccco2)c1,Clc1cc(Cl)cc(I)c1.O=Cc1ccc(B(O)O)o1,Clc1cc(Cl)cc(I)c1.O=Cc1ccc(Br)o1,Clc1cc(Cl)cc(-c2ccc(C3OCCO3)o2)c1,Clc1cc(Cl)cc(-c2ccco2)c1.O=Cc1ccc(Br)o1,O=Cc1ccc(Br)o1.OB(O)c1cc(Cl)cc(Cl)c1,OCc1ccc(-c2cc(Cl)cc(Cl)c2)o1,Clc1cc(Cl)cc(-c2cccs2)c1.O=Cc1ccc(Br)o1,Clc1cccc(-c2ccc(C3OCCO3)o2)c1"
Cc1cc(C)n(-c2ncc(Br)cn2)n1,Cc1cc(C)[nH]n1.Clc1ncc(Br)cn1,"Cc1cc(C)[nH]n1.Fc1ncc(Br)cn1,Cc1cc(C)[nH]n1.Clc1ncc(Br)cn1,CC(=O)CC(C)=O.NNc1ncc(Br)cn1,Cc1cc(C)[nH]n1.Clc1ncc(Br)cn1,,Cc1cc(C)[nH]n1.NNc1ncc(Br)cn1,,Brc1cnc(Br)nc1.Cc1cc(C)[nH]n1,CC(=O)CC=O.NNc1ncc(Br)cn1,Cc1cc(C)[nH]n1.Clc1ncc(Br)cn1"
COc1ccc2[nH]c(S(=O)Cc3nccc(N4CCOCC4)c3Cl)nc2c1,COc1ccc2[nH]c(SCc3nccc(N4CCOCC4)c3Cl)nc2c1.O=C(OO)c1cccc(Cl)c1,"COc1ccc2[nH]c(SCc3nccc(N4CCOCC4)c3Cl)nc2c1.O=C(OO)c1cccc(Cl)c1,COc1ccc2[nH]c(SCc3nccc(N4CCOCC4)c3Cl)nc2c1.OO,COc1ccc2[nH]c(S)nc2c1.O=C(OO)c1cccc(Cl)c1,COc1ccc2[nH]c(SCc3nccc(N4CCOCC4)c3Cl)nc2c1.O=S([O-])OO,COc1ccc(N)c(N)c1.O=C(OO)c1cccc(Cl)c1,,C1COCCN1.COc1ccc2[nH]c(SCc3nccc(N4CCOCC4)c3Cl)nc2c1,COc1ccc2[nH]c(SCc3nccc(N4CCOCC4)c3Cl)nc2c1.O=C(NO)c1cccc(Cl)c1,COc1ccc2[nH]c(SCl)nc2c1.O=C(OO)c1cccc(Cl)c1,COc1ccc2[nH]c(SCc3nccc(N4CCOCC4)c3Cl)nc2c1.O=C(OO)c1cccc(Cl)c1"
c1ccc(CNCCCSc2ccncc2)cc1,NCc1ccccc1.OCCCSc1ccncc1,"NCc1ccccc1.OCCCSc1ccncc1,BrCCCSc1ccncc1.NCc1ccccc1,NCc1ccccc1.O=CCCSc1ccncc1,O=Cc1ccccc1.[NH3+]CCCSc1ccncc1,ClCCCSc1ccncc1.NCc1ccccc1,ClCCCSc1ccncc1.NCc1ccccc1,ICCCSc1ccncc1.NCc1ccccc1,FCCCSc1ccncc1.NCc1ccccc1,OCCCSc1ccncc1.[NH3+]Cc1ccccc1,NCc1ccccc1.SCCCSc1ccncc1"
N#Cc1c(NC2CCCCC2)cccc1-c1ccccc1,N#Cc1c(F)cccc1-c1ccccc1.NC1CCCCC1,"N#Cc1c(Cl)cccc1NC1CCCCC1.OB(O)c1ccccc1,N#Cc1c(N)cccc1-c1ccccc1.O=C1CCCCC1,N#Cc1c(F)cccc1-c1ccccc1.NC1CCCCC1,N#Cc1c(Cl)cccc1-c1ccccc1.NC1CCCCC1,N#Cc1c(Br)cccc1NC1CCCCC1.OB(O)c1ccccc1,N#Cc1c(NC2C=CCCC2)cccc1-c1ccccc1,N#Cc1c(NC2CC=CCC2)cccc1-c1ccccc1,N#Cc1c(Br)cccc1-c1ccccc1.NC1CCCCC1,N#Cc1c(N)cccc1-c1ccccc1.O=C1CCCCC1,N#Cc1c(F)cccc1-c1ccccc1.NC1CCCCC1"
COC(=O)c1ccc(C2(NC(=O)[C@H]3C[C@H]4C[C@H]4N3)CC2)cc1,COC(=O)c1ccc(C2(NC(=O)[C@H]3C[C@H]4C[C@H]4N3C(=O)OC(C)(C)C)CC2)cc1,"COC(=O)c1ccc(C2(NC(=O)[C@H]3C[C@H]4C[C@H]4N3C(=O)OC(C)(C)C)CC2)cc1,COC(=O)c1ccc(C2(NC(=O)[C@H]3C[C@H]4C[C@H]4N3C(=O)OCc3ccccc3)CC2)cc1,COC(=O)c1ccc(C2(NC(=O)[C@H]3C[C@H]4C[C@@H]4N3C(=O)OC(C)(C)C)CC2)cc1,COC(=O)c1ccc(C2(NC(=O)[C@H]3C[C@@H]4C[C@H]4N3C(=O)OC(C)(C)C)CC2)cc1,COC(=O)c1ccc(C2(NC(=O)[C@H]3C[C@H]4C[C@H]4N3Cc3ccccc3)CC2)cc1,COC(=O)c1ccc(C2(NC(=O)[C@H]3C[C@H]4C[C@@H]4N3C(=O)OCc3ccccc3)CC2)cc1,COC(=O)c1ccc(C2(NC(=O)[C@H]3C[C@@H]4C[C@H]4N3C(=O)OCc3ccccc3)CC2)cc1,COC(=O)c1ccc(C2(NC(=O)[C@H]3C[C@@H]4C[C@@H]4N3C(=O)OC(C)(C)C)CC2)cc1,COC(=O)c1ccc(C2(NC(=O)[C@H]3C[C@H]4C[C@H]4N3C(=O)OC(C)(C)C)CC2)cc1,COC(=O)c1ccc(C2(NC(=O)[C@H]3C[C@H]4C[C@H]4[N+]3C(=O)[O-])CC2)cc1"
CC(C)(C)OC(=O)N1CCc2oc3c(Cl)cc(S(=O)c4ccccc4)cc3c2C1,CC(C)(C)OC(=O)N1CCc2oc3c(Cl)cc(Sc4ccccc4)cc3c2C1.O=C(OO)c1cccc(Cl)c1,"CC(C)(C)OC(=O)N1CCc2oc3c(Cl)cc(Sc4ccccc4)cc3c2C1.O=C(OO)c1cccc(Cl)c1,CC(C)(C)OC(=O)N1CCc2oc3c(Cl)cc(Sc4ccccc4)cc3c2C1.OO,CC(C)(C)OC(=O)N1CCc2oc3c(Cl)cc(Sc4ccccc4)cc3c2C1.O=S([O-])OO,CC(C)(C)OC(=O)N1CCc2oc3c(Cl)cc(Br)cc3c2C1.O=S([O-])OO,CC(C)(C)OC(=O)N1CCc2oc3c(Cl)cc(Br)cc3c2C1.O=S([O-])c1ccccc1,CC(C)(C)OC(=O)N1CCc2oc3c(Cl)cc(Br)cc3c2C1.O=S([O-])c1ccccc1,CC(C)(C)OC(=O)N1CCc2oc3c(Br)cc(Sc4ccccc4)cc3c2C1.O=C(OO)c1cccc(Cl)c1,CC(C)(C)OC(=O)N1CCc2oc3c(Cl)cc(Br)cc3c2C1.O=S([O-])OO,CC(C)(C)OC(=O)N1CCc2oc3c(Cl)cc(Br)cc3c2C1.O=C(OO)c1cccc(Cl)c1,"
COc1ccc(CN(Cc2ccc(OC)cc2)c2ncc(-c3nc(N4CCOCC4)nc4c3CCN4c3ccnc(Cl)c3)cn2)cc1,COc1ccc(CN(Cc2ccc(OC)cc2)c2ncc(-c3nc(N4CCOCC4)nc4c3CCN4)cn2)cc1.Clc1cc(I)ccn1,"COc1ccc(CN(Cc2ccc(OC)cc2)c2ncc(-c3nc(N4CCOCC4)nc4c3CCN4)cn2)cc1.Clc1cc(I)ccn1,COc1ccc(CN(Cc2ccc(OC)cc2)c2ncc(-c3nc(N4CCOCC4)nc4c3CCN4)cn2)cc1.Clc1cc(Br)ccn1,COc1ccc(CN(Cc2ccc(OC)cc2)c2ncc(-c3nc(N4CCOCC4)nc4c3CCN4)cn2)cc1.Clc1ccnc(Cl)c1,COc1ccc(CN(Cc2ccc(OC)cc2)c2ncc(-c3nc(N4CCOCC4)nc4c3CCN4)cn2)cc1.Clc1ccnc(Cl)c1,COc1ccc(CN(Cc2ccc(OC)cc2)c2ncc(-c3nc(N4CCOCC4)nc4c3CCN4)cn2)cc1.Clc1cc(N2CCOCC2)ccn1,C1COCCN1.COc1ccc(CN(Cc2ccc(OC)cc2)c2ncc(-c3nc(N4CCOCC4)nc4c3CCN4c3ccnc(Cl)c3)cn2)cc1,COc1ccc(CN(Cc2ccc(OC)cc2)c2ncc(-c3nc(N4CCOCC4)nc4c3CCN4)cn2)cc1.[Mg+]c1ccnc(Cl)c1,,COc1ccc(CN(Cc2ccc(OC)cc2)c2ncc(-c3nc(N4CCOCC4)nc4c3CCN4)cn2)cc1.Clc1cc(Br)ccn1,COc1ccc(CN(Cc2ccc(OC)cc2)c2ncc(-c3nc(N4CCOCC4)nc4c3CCN4)cn2)cc1.Clc1cc(I)ccn1"
O=C([C@@H]1CCCC[C@H]1c1ccccc1)N1CC(CN2CCC(c3ccccc3)CC2)C(c2ccccc2)C1,O=C([C@@H]1CCC=C[C@H]1c1ccccc1)N1CC(CN2CCC(c3ccccc3)CC2)C(c2ccccc2)C1,"O=CC1CN(C(=O)[C@@H]2CCCC[C@H]2c2ccccc2)CC1c1ccccc1.c1ccc(C2CCNCC2)cc1,O=C(O)[C@@H]1CCCC[C@H]1c1ccccc1.c1ccc(C2CCN(CC3CNCC3c3ccccc3)CC2)cc1,O=CC1CN(C(=O)C2CCCCC2c2ccccc2)CC1c1ccccc1.c1ccc(C2CCNCC2)cc1,O=C(O)[C@@H]1CCCC[C@H]1c1ccccc1.c1ccc(C2CCNCC2)cc1,O=CC1CN(C(=O)[C@@H]2CCCC[C@H]2c2ccccc2)CC1c1ccccc1.c1ccc(C2CCNCC2)cc1,O=C([C@@H]1CCCC[C@H]1c1ccccc1)N1CC(CO)C(c2ccccc2)C1.c1ccc(C2CCNCC2)cc1,O=CC1CN(C(=O)C2CCCC[C@H]2c2ccccc2)CC1c1ccccc1.c1ccc(C2CCNCC2)cc1,O=CC1CN(C(=O)c2ccccc2)CC1c1ccccc1.c1ccc(C2CCNCC2)cc1,O=C(O)[C@@H]1CCCC[C@H]1c1ccccc1.O=CC1CN(C(=O)[C@@H]2CCCC[C@H]2c2ccccc2)CC1c1ccccc1,O=C(O)[C@@H]1CCCC[C@H]1c1ccccc1.c1ccc(C2CCN(CC3CNCC3c3ccccc3)CC2)cc1.c1ccc(C2CCNCC2)cc1"
Cc1ccc(C(NC(=O)CN2CCC(C)(NCc3cccnc3C)CC2)c2ccccc2)c(C)c1,Cc1ccc(C(N)c2ccccc2)c(C)c1.Cc1ncccc1CNC1(C)CCN(CC(=O)O)CC1,"Cc1ccc(C(N)c2ccccc2)c(C)c1.Cc1ncccc1CNC1(C)CCN(CC(=O)O)CC1,Cc1ccc(C(NC(=O)CCl)c2ccccc2)c(C)c1.Cc1ncccc1CNC1(C)CCNCC1,Cc1ccc(C(NC(=O)CCl)c2ccccc2)c(C)c1.Cc1ncccc1CNC1(C)CCNCC1,Cc1ccc(C(NC(=O)CBr)c2ccccc2)c(C)c1.Cc1ncccc1CNC1(C)CCNCC1,COC(=O)CN1CCC(C)(NCc2cccnc2C)CC1.Cc1ccc(C(N)c2ccccc2)c(C)c1,Cc1ccc(C(N)c2ccccc2)c(C)c1.Cc1ncccc1CNC1(C)CCNCC1,Cc1ccc(C(NC(=O)CI)c2ccccc2)c(C)c1.Cc1ncccc1CNC1(C)CCNCC1,CNC1(c2ccccc2)CCNCC1.Cc1ccc(C(NC(=O)CCl)c2ccccc2)c(C)c1,C[Mg+].Cc1ccc(C(NC(=O)CN2CCC(C)(NCc3cccnc3C)CC2)c2ccccc2)c(C)c1,Cc1ccc(C(NC(=O)CCl)c2ccccc2)c(C)c1.Cc1ncccc1CNC1CCNCC1"
CCCCCCNC(=O)Oc1cccc(-c2ccc(C(C)C(=O)OC)cc2F)c1,CCCCCCN=C=O.COC(=O)C(C)c1ccc(-c2cccc(O)c2)c(F)c1,"CCCCCCN=C=O.COC(=O)C(C)c1ccc(-c2cccc(O)c2)c(F)c1,CCCCCCCN=C=O.COC(=O)C(C)c1ccc(-c2cccc(O)c2)c(F)c1,CCCCCCN=C=O.COC(=O)C(C)c1ccc(-c2cccc(O)c2)c(F)c1,,CCCCCN=C=O.COC(=O)C(C)c1ccc(-c2cccc(O)c2)c(F)c1,CCCCCCNC(=O)Cl.COC(=O)C(C)c1ccc(-c2cccc(O)c2)c(F)c1,CCCCCCC=C=O.COC(=O)C(C)c1ccc(-c2cccc(O)c2)c(F)c1,CCCCCCN.COC(=O)C(C)c1ccc(-c2cccc(OC(=O)Cl)c2)c(F)c1,CCCCCCOC(=O)Cl.COC(=O)C(C)c1ccc(-c2cccc(O)c2)c(F)c1,C=CCCCCNC(=O)Oc1cccc(-c2ccc(C(C)C(=O)OC)cc2F)c1.CCCCCCN"
O=C(O)c1ccc(NC(=O)[C@@H]2c3ccccc3CCN2C(=O)C#Cc2cc(Cl)ccc2-n2cnnn2)cc1,CC(C)(C)OC(=O)c1ccc(NC(=O)[C@@H]2c3ccccc3CCN2C(=O)C#Cc2cc(Cl)ccc2-n2cnnn2)cc1,"COC(=O)c1ccc(NC(=O)[C@@H]2c3ccccc3CCN2C(=O)C#Cc2cc(Cl)ccc2-n2cnnn2)cc1,O=C(OCc1ccccc1)c1ccc(NC(=O)[C@@H]2c3ccccc3CCN2C(=O)C#Cc2cc(Cl)ccc2-n2cnnn2)cc1,COC(=O)c1ccc(NC(=O)[C@H]2c3ccccc3CCN2C(=O)C#Cc2cc(Cl)ccc2-n2cnnn2)cc1,CC(C)(C)OC(=O)c1ccc(NC(=O)[C@@H]2c3ccccc3CCN2C(=O)C#Cc2cc(Cl)ccc2-n2cnnn2)cc1,Nc1ccc(C(=O)O)cc1.O=C(O)[C@@H]1c2ccccc2CCN1C(=O)C#Cc1cc(Cl)ccc1-n1cnnn1,CC(C)(C)OC(=O)c1ccc(NC(=O)[C@@H]2c3ccccc3CCN2C(=O)C#Cc2cc(Cl)ccc2-n2cnnn2)cc1,Cn1cnnn1.O=C(O)c1ccc(NC(=O)[C@@H]2c3ccccc3CCN2C(=O)C#Cc2cc(Cl)ccc2-n2cnnn2)cc1,CC(C)OC(=O)c1ccc(NC(=O)[C@@H]2c3ccccc3CCN2C(=O)C#Cc2cc(Cl)ccc2-n2cnnn2)cc1,CCOC(=O)c1ccc(NC(=O)[C@@H]2c3ccccc3CCN2C(=O)C#Cc2cc(Cl)ccc2-n2cnnn2)cc1,"
CC(=O)Nc1ccc(C(C)=O)c2c1OCCO2,CC(=O)OC(C)=O.CC(=O)c1ccc(N)c2c1OCCO2,"CC(=O)Cl.CC(=O)Nc1cccc2c1OCCO2,CC(=O)Cl.CC(=O)Nc1cccc2c1OCCO2,CC(=O)Nc1cccc2c1OCCO2.CC(=O)[O-],CBr.CC(=O)Nc1cccc2c1OCCO2,CC(=O)Nc1ccc(C2(C)OCCO2)c2c1OCCO2,CC(=O)Cl.CC(=O)Nc1ccc2c(c1O)OCCO2,CC(=O)Nc1cccc2c1OCCO2.CON(C)C(C)=O,CC(=O)Cl.CN(C)C(=O)Nc1cccc2c1OCCO2,CC(=O)Nc1ccc(C(C)O)c2c1OCCO2,CC(=O)Cl.CON(C)C(=O)Nc1cccc2c1OCCO2"
c1nc(CN(c2ccc3nonc3c2)n2cnnc2)cs1,ClCc1cscn1.c1cc2nonc2cc1Nn1cnnc1,"ClCc1cscn1.c1cc2nonc2cc1Nn1cnnc1,C1=Cc2nonc2C=CC(Nn2cnnc2)=C1.ClCc1cscn1,,,,BrCc1cscn1.c1cc2nonc2cc1Nn1cnnc1,,,ClCc1cscn1.c1cn(Nc2ccc3nonc3c2)cn1,ClCc1cscn1.c1cn(Nc2ccc3nonc3c2)nn1"
O=C1S/C(=C\c2ccc3c(cnn3Cc3ccc(Cl)cc3C(F)(F)F)c2)C(=O)N1C[C@H]1CN2CCOC[C@H]2CO1,O=C1NC(=O)/C(=C/c2ccc3c(cnn3Cc3ccc(Cl)cc3C(F)(F)F)c2)S1.OC[C@H]1CN2CCOC[C@H]2CO1,"O=C1NC(=O)/C(=C/c2ccc3c(cnn3Cc3ccc(Cl)cc3C(F)(F)F)c2)S1.OC[C@H]1CN2CCOC[C@H]2CO1,O=C1NC(=O)/C(=C/c2ccc3c(cnn3Cc3ccc(Cl)cc3C(F)(F)F)c2)S1.OC[C@H]1CN2CCOC[C@@H]2CO1,O=C1CS/C(=C\c2ccc3c(cnn3Cc3ccc(Cl)cc3C(F)(F)F)c2)C(=O)N1.OC[C@H]1CN2CCOC[C@H]2CO1,ClC[C@H]1CN2CCOC[C@H]2CO1.O=C1NC(=O)/C(=C/c2ccc3c(cnn3Cc3ccc(Cl)cc3C(F)(F)F)c2)S1,O=C1NC(=O)/C(=C/c2ccc3c(cnn3Cc3ccc(Cl)cc3C(F)(F)F)c2)S1.O[C@H]1CN2CCOC[C@H]2CO1,IC[C@H]1CN2CCOC[C@H]2CO1.O=C1NC(=O)/C(=C/c2ccc3c(cnn3Cc3ccc(Cl)cc3C(F)(F)F)c2)S1,O=C1NC(=O)/C(=C\c2ccc3c(cnn3Cc3ccc(Cl)cc3C(F)(F)F)c2)S1.OC[C@H]1CN2CCOC[C@H]2CO1,BrC[C@H]1CN2CCOC[C@H]2CO1.O=C1NC(=O)/C(=C/c2ccc3c(cnn3Cc3ccc(Cl)cc3C(F)(F)F)c2)S1,O=C1NC(=O)/C(=C/c2ccc3c(cnn3Cc3ccc(Cl)cc3C(F)(F)F)c2)S1.OCC1CN2CCOC[C@H]2CO1,"
C#CCOc1ccc(CN2CCC(C(O)(c3ccc(OC(F)(F)F)cc3)c3ccc(OC(F)(F)F)cc3)CC2)cc1,C#CCOc1ccc(CCl)cc1.OC(c1ccc(OC(F)(F)F)cc1)(c1ccc(OC(F)(F)F)cc1)C1CCNCC1,"C#CCOc1ccc(C=O)cc1.OC(c1ccc(OC(F)(F)F)cc1)(c1ccc(OC(F)(F)F)cc1)C1CCNCC1,C#CCOc1ccc(CBr)cc1.OC(c1ccc(OC(F)(F)F)cc1)(c1ccc(OC(F)(F)F)cc1)C1CCNCC1,C#CCOc1ccc(C=O)cc1.OC(c1ccc(OC(F)(F)F)cc1)(c1ccc(OC(F)(F)F)cc1)C1CCNCC1,C#CCOc1ccc(CO)cc1.OC(c1ccc(OC(F)(F)F)cc1)(c1ccc(OC(F)(F)F)cc1)C1CCNCC1,C#CCOc1ccc(CBr)cc1.OC(c1ccc(OC(F)(F)F)cc1)(c1ccc(OC(F)(F)F)cc1)C1CCNCC1,C#CCBr.OC(c1ccc(OC(F)(F)F)cc1)(c1ccc(OC(F)(F)F)cc1)C1CCNCC1,C#CCOc1ccc(C=O)cc1.OC(c1ccc(F)cc1)(c1ccc(OC(F)(F)F)cc1)C1CCNCC1,C#CCOc1ccc(CCl)cc1.OC(c1ccc(OC(F)(F)F)cc1)(c1ccc(OC(F)(F)F)cc1)C1CCNCC1,C#CCOc1ccc(C=O)cc1.OC(c1ccc(F)cc1)(c1ccc(OC(F)(F)F)cc1)C1CCNCC1,"
